0.0,2.3360572,5.7424736,0.0,0.0,0.0,5.7411494,0.0,1.3099484,0.0,2.2216191,0.0,0.59893715,3.1401577,0.47108307,0.0,0.0,3.7246158,0.0,0.0,1.8707618,0.0,4.527241,3.1325066,5.925994,0.0,4.3121014,0.9731776,3.7355537,0.2850368,0.0,3.270982,1.7216895,0.0,0.0,11.626507,5.916849,0.0,4.526312,0.0,0.0,5.365642,0.0,0.0,1.3952093,0.0,1.7408231,3.9493523,0.0,2.4201288,1.9886359,0.46631747,3.30003,4.3758087,0.08389819,0.0,2.1551871,2.4762795,0.0,0.0,0.0,4.556647,5.8338776,5.295472,0.0,0.0,1.950864,3.6724534,0.0,5.551953,4.974419,0.0,0.0,4.7566414,3.1686316,0.0,0.0,0.0,0.0,5.53932,2.6348627,0.0,0.0,0.0,0.6388942,2.1855068,0.0,0.0,5.680633,6.1909294,0.0,1.3480545,0.0,2.6403923,0.0,0.0,7.165557,0.0,0.0,0.91591585,0.0,0.0,0.7094726,2.360093,6.7689877,0.0,7.434916,0.0,5.8801155,0.0,0.0,0.0,0.0,8.973602,0.0,1.1525259,0.0,0.0,5.187127,0.0,6.0378475,0.0,3.633638,0.0,0.0,0.0,0.0,2.7589803
0.0,0.0,0.0,0.0,2.5531468,0.0,0.0,4.880382,0.0,0.0,0.0,0.0,1.5845428,1.1880767,0.0,0.0,0.0,0.0,0.0,0.39798242,0.0,0.0,0.0,1.4151175,3.982236,0.0,4.823826,0.0,3.126588,0.0,0.0,4.8978405,0.0,4.6230764,0.0,0.0,10.189956,0.0,6.634024,0.0,2.8752534,0.28570706,0.056058407,0.0,5.7375436,0.0,0.20109648,1.315949,5.289042,6.390373,0.0,0.0,0.0,0.18942973,1.218982,0.0,5.5872784,3.430926,0.0,0.0,0.0,0.10525635,0.08115785,0.0,0.0,2.5787587,3.676109,6.552161,0.5840868,1.05192,3.1146755,7.1544027,1.8366442,5.894926,6.231434,0.0,0.0,0.0,1.8458512,2.1366167,0.0,0.0,0.0,0.0,3.9481246,0.0,0.0,0.0,4.4920044,7.3330116,0.0,0.0,0.51835,0.0,0.21363065,0.0,2.998106,1.0185374,0.0,1.3322115,0.0,1.1826767,0.6319833,0.0,0.0,0.7209898,1.5845706,2.551388,0.0,0.0,3.4651537,0.6097882,1.1251069,0.25962085,0.041832328,0.0,0.0,0.0,3.0312645,0.0,0.0,0.0,1.082443,0.0,0.0,0.80885434,0.0,0.0
0.0,2.1513023,4.467388,0.0,0.0,0.0,4.9043765,0.0,0.77350473,0.0,1.5983465,0.0,0.38300538,2.6927595,0.25678155,0.0,0.0,2.9107432,0.0,0.0,1.5637442,0.0,3.5409017,2.5651793,4.774432,0.0,3.295292,0.8584655,3.3428512,0.16572809,0.0,2.1752715,1.295337,0.0,0.09570108,9.116253,4.3857164,0.0,3.192216,0.0,0.0,4.477026,0.0,0.0,0.97656655,0.0,1.3228543,3.1008873,0.0,1.7548395,1.3158469,0.3496133,2.7672734,3.3740716,0.04282397,0.0,1.6729584,2.170721,0.0,0.0,0.0,3.4923582,4.6575646,4.349558,0.0,0.0,1.3492682,3.1141012,0.0,4.387101,3.7624373,0.0,0.0,3.7910168,2.4635565,0.0,0.0,0.0,0.0,4.182309,2.2359273,0.0,0.0,0.0,0.32066303,1.8921078,0.0,0.0,5.076645,4.9999733,0.0,1.2021132,0.0,1.8416535,0.0,0.0,5.1757936,0.0,0.0,0.44098103,0.0,0.0,0.72624457,2.2525272,5.4803066,0.0,5.897526,0.0,4.4178705,0.0,0.0,0.0,0.0,7.1945324,0.0,1.1512383,0.0,0.0,4.0428386,0.0,4.4920983,0.0,2.9276586,0.0,0.0,0.0,0.0,2.0035777
0.0,2.031301,2.4348102,0.8737613,4.0589437,1.5191531,0.0,2.31263,0.0,4.239894,0.0,0.8890588,0.7173325,3.7289214,0.0,3.8105512,0.0,0.0,0.031984955,0.0,0.0,1.3694744,0.0,0.0,0.0,0.0,0.5039201,0.0,5.2374926,1.8050821,2.3311703,0.46600637,0.57385266,0.3711903,5.1999326,0.0,2.9275413,0.0,0.0,0.0,2.0829735,0.61532617,1.1276582,0.09873712,2.624874,3.2471538,0.0,3.795731,0.8167079,0.0,0.0,0.0,0.0,0.0,0.09917545,3.5482147,0.0,2.0482213,1.7458053,0.0,0.42719567,0.0,0.47633815,2.837672,1.3545117,4.759675,0.0,5.7097216,0.0,0.0,0.2452268,3.9622915,0.0,0.0,3.2982209,0.0,0.0,0.8453069,2.8036847,0.0,2.8967278,0.0,0.0,0.0,1.6661103,1.1576018,4.6645827,0.18100458,5.68904,2.3919566,0.0,0.0,2.9888573,0.0,0.0,0.0,0.0,2.9081655,0.39416558,0.0,5.353965,0.0,0.0,5.631584,3.6937795,1.7151176,0.0,0.47210175,0.0,1.6413615,4.357169,5.015193,4.5021453,0.0,5.583824,2.5377955,2.2548566,3.3244805,0.0,2.1351912,0.08761573,1.9920295,0.0,2.904737,0.0,3.181925,3.9638793,0.0
2.9387965,0.0,0.0,6.8765473,0.0,0.0,0.0,4.401726,0.0,5.4871507,0.0,0.0,2.3203902,8.611738,2.8355627,0.0,0.0,2.3041995,2.2963374,0.044806093,8.749024,2.2837765,4.081337,3.4521976,2.1099193,0.0,0.0,0.0,0.0,7.453849,0.0,8.791017,4.8642464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38428187,2.032538,0.0,0.0,6.8136115,0.0,0.19449934,0.19644833,5.001261,1.6423972,0.043600827,2.9420063,0.0,0.0,0.5397626,0.0,0.0,4.2068796,0.0,0.6256447,0.32117146,0.79424435,0.0,2.9408004,0.0,0.0,0.0,0.0,3.6499763,1.0860488,0.0,1.7830625,0.0,1.1456498,0.0,0.0,1.6594012,5.088003,2.2212942,0.0,0.0,0.0,0.0,10.07667,4.488872,10.0202675,2.7256474,0.0,0.0,0.0,0.0,0.0,0.6126864,0.60405654,0.0,4.630375,0.0,7.488222,1.7371868,0.0,0.0,0.0,0.0,1.214107,0.0,1.5692054,0.0,0.0,2.3991656,0.0,0.0,0.0,0.39860708,0.0,0.7177575,3.388221,5.571782,5.685542,1.0129144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0423565
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5570946,0.0,7.033137,0.6619905,0.0,0.0,1.3168647,0.0,0.071409926,3.9552865,0.0,2.5917144,0.0,1.8192871,0.0,0.0,0.0,0.0,0.0,1.7362828,0.0,0.0,3.4668279,0.0,0.0,1.8113326,0.0,4.545082,0.9007875,0.41877568,1.4599224,0.0,0.37537152,0.0,0.0,0.0,4.8339577,0.0,0.0,0.0,4.354016,5.605172,0.0,3.1017804,3.8786466,5.183912,0.0,0.84662837,0.0,2.084385,0.0,2.4786513,0.45794797,0.043590233,3.7666466,0.0,0.0,0.0,1.0374277,0.0,0.0,3.344564,0.0,2.5445454,1.6681943,5.348477,0.0,2.2225878,0.0,0.94267035,0.0,2.5675156,0.0,0.0,0.0,5.667127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2449508,0.0,0.0,0.0,0.0,6.348691,2.265797,0.0,0.0,0.0,5.4391303,1.5074756,2.8983457,5.7473564,0.118374676,1.3107861,0.0,0.0,0.0,0.0,2.4575956,0.0,4.8844132,0.0,0.0,0.0,0.18409754,2.1174545,1.0664685,1.2955364,0.0,1.1815012,0.0,0.0,0.20639369,2.4239225
0.0,0.0,1.1222384,0.0,0.0,3.1506443,0.24742243,9.872097,4.403187,0.0,2.3580756,0.327531,5.8878613,0.0,0.0,0.0,0.0,1.0670741,0.9327799,4.115114,3.9124882,3.2154405,0.0,0.0,0.0,0.0,4.562575,0.0,4.180175,0.0,0.0,0.0020817518,0.0,3.1332853,0.0,2.8395107,6.029524,0.0,7.8024325,10.144684,2.4291024,5.732614,3.6111085,0.0,0.20412403,0.21168387,2.8300033,0.0,8.549428,2.3452349,2.3466759,0.0,0.0,3.267724,0.0,0.0,5.9212327,0.0,5.9764123,3.007962,1.8043432,4.706071,8.022567,0.0,1.4884925,0.0,6.841767,0.0,1.136745,0.07284355,0.5329431,0.0,6.21593,0.0,0.0,4.179926,0.0,0.0,0.0,7.963013,0.0,0.0,0.0,4.3834743,0.0,5.4751544,0.0,0.0,0.0,3.3384824,0.0,0.27341634,0.0,4.3716984,5.390322,0.0,0.0,1.2405078,0.0,6.2876987,0.13085496,5.092946,7.294447,0.0,0.0,0.3361432,6.8704734,0.0,0.0,0.0,1.8153038,0.0,0.0,0.0,5.5580854,0.0,0.0,0.0,0.0,0.0,0.0155668855,0.0,0.0,0.0,0.0,2.6271207,0.0,2.893489
0.0,0.0,0.9182806,0.0,0.0,3.6458397,0.097352386,11.187386,5.0361247,0.0,2.5107284,0.0,6.5823975,0.0,0.0,0.0,0.0,0.881457,0.63456756,4.609234,4.6281776,4.1484404,0.0,0.0,0.0,0.0,4.997283,0.0,4.4577255,0.0,0.0,0.0,0.0,3.57742,0.0,2.6657338,6.310173,0.0,8.5991335,11.237715,2.6925972,6.329895,4.1460752,0.0,0.045396656,0.43440613,2.826445,0.0,9.916935,2.743556,2.498148,0.0,0.0,3.1823936,0.0,0.0,6.383427,0.0,6.7012978,3.3367174,1.9828836,5.159522,8.551481,0.0,2.0611038,0.0,7.6214237,0.0,1.475124,0.0,0.31670934,0.0,6.8849792,0.0,0.0,4.833398,0.0,0.0,0.07644591,9.060354,0.0,0.0,0.0,4.948022,0.0,6.3196344,0.0,0.0,0.0,3.6017928,0.0,0.16495994,0.0,5.133246,6.2779307,0.0,0.0,1.1181262,0.0,7.396189,0.07369232,5.593157,7.7652307,0.0,0.0,0.058425367,7.75002,0.0,0.0,0.0,1.7807612,0.0,0.0,0.0,6.1462564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9314258,0.0,3.4876676
0.0,0.0,0.0,0.0,2.0966578,0.0,0.0,4.563802,0.02437079,0.0,0.0,0.0,1.7248583,0.54051834,0.0,0.0,0.0,0.0,0.0,0.2227082,0.0,0.0,0.0,1.3916308,4.260606,0.0,5.1383133,0.0,2.9447677,0.0,0.0,5.209851,0.0,4.668723,0.0,0.0,10.608088,0.0,7.0137057,0.0,2.7674294,0.43755648,0.0,0.0,5.7631216,0.0,0.4329152,1.0158942,5.2424107,6.7229776,0.0,0.0,0.0,0.34385148,1.743197,0.0,5.874779,3.4818,0.0,0.0,0.0,0.25357482,0.0,0.0,0.0,2.5102305,3.864112,6.2172065,0.72287387,1.1766049,3.428698,7.0169973,1.8491927,6.6334553,6.632206,0.0,0.0,0.0,1.6926646,2.2954874,0.0,0.0,0.0,0.0,3.9926343,0.0,0.0,0.0,4.6554365,7.45805,0.0,0.0,0.304787,0.0,0.08850547,0.0,3.4331064,0.9636827,0.0,1.3822186,0.0,1.4880644,0.969133,0.0,0.0,0.8442575,1.830226,2.6088123,0.0,0.0,3.4144745,0.025310159,1.004412,0.5371505,0.0,0.0,0.0,0.0,3.228498,0.0,0.0,0.0,1.1573795,0.0,0.0,0.33056384,0.0,0.0
2.2281334,0.0,0.0,5.9731293,0.0,0.0,0.0,3.7906334,0.0,4.5170326,0.0,0.0,2.0779896,7.554173,2.4540584,0.0,0.0,1.9933743,1.747371,0.0,7.471897,1.6997631,3.4725213,3.3796134,2.4983845,0.0,0.0,0.0,0.0,6.143562,0.0,8.357842,4.0236044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2716965,1.6837647,0.0,0.0,5.613339,0.0,0.22283447,0.24677902,4.8335576,1.2772219,0.116687745,2.5894675,0.0,0.0,0.38542506,0.0,0.0,3.3766756,0.0,0.47254187,0.21787672,0.47410986,0.0,2.3295135,0.0,0.0,0.0,0.0,3.1405547,1.4178009,0.0,1.7842052,0.0,1.6056275,0.0,0.0,1.2544417,4.5492043,2.1298666,0.0,0.0,0.0,0.0,9.070166,3.7275314,8.278787,2.5810945,0.0,0.0,0.0,0.01677537,0.0,0.3179599,0.17720255,0.0,4.4062667,0.0,6.4621406,1.3020494,0.0,0.0,0.0,0.0,1.2244294,0.0,1.6060231,0.0,0.0,1.674379,0.0,0.0,0.0,0.5691215,0.0,0.46276897,2.6443195,4.6740484,4.918192,0.74672705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.474178
